content,score,label,content_sw,content_token,content_stem
sangat sangat buruk semua harus vip gak kaya versi dulu banyak yang free kalo sekarang yang gratis juga di waktu mana lama banget lagi kalo nonton iklan biar bisa perpanjang waktu terus internet jadi lola banget pas pake vpn ini tapi pas gak dipake lancar jaya tuh pokoknya kecewa ,1,Negatif,buruk vip gak kaya versi free kalo gratis banget kalo nonton iklan biar perpanjang internet lola banget pas pake vpn pas gak dipake lancar jaya tuh pokoknya kecewa,"['buruk', 'vip', 'gak', 'kaya', 'versi', 'free', 'kalo', 'gratis', 'banget', 'kalo', 'nonton', 'iklan', 'biar', 'perpanjang', 'internet', 'lola', 'banget', 'pas', 'pake', 'vpn', 'pas', 'gak', 'dipake', 'lancar', 'jaya', 'tuh', 'pokoknya', 'kecewa']",buruk vip gak kaya versi free kalo gratis banget kalo nonton iklan biar panjang internet lola banget pas pake vpn pas gak dipake lancar jaya tuh pokok kecewa
bisa menyambungkan telpon dari luar negeri makasih turbo,5,Positif,menyambungkan telpon negeri makasih turbo,"['menyambungkan', 'telpon', 'negeri', 'makasih', 'turbo']",sambung telpon negeri makasih turbo
bagus dan masih banyak iklan,5,Positif,bagus iklan,"['bagus', 'iklan']",bagus iklan
sesuai janji saya untuk kasih bintang 5 karena turbo vpn sangat bisa di andalkan ya kalo masalah iklan ya sudah wajar namanya juga gratisan ,5,Positif,sesuai janji kasih bintang 5 turbo vpn andalkan ya kalo iklan ya wajar namanya gratisan,"['sesuai', 'janji', 'kasih', 'bintang', '5', 'turbo', 'vpn', 'andalkan', 'ya', 'kalo', 'iklan', 'ya', 'wajar', 'namanya', 'gratisan']",sesuai janji kasih bintang 5 turbo vpn andal ya kalo iklan ya wajar nama gratis
saya pernah uji coba 1 jam bagus aplikasinya karena saya kemudian pergi melaut yang tak terjangkau oleh jaringan lalu saya batalkan untuk langganan sekarang ingin uji coba lagi ,5,Positif,uji coba 1 jam bagus aplikasinya pergi melaut terjangkau jaringan batalkan langganan uji coba,"['uji', 'coba', '1', 'jam', 'bagus', 'aplikasinya', 'pergi', 'melaut', 'terjangkau', 'jaringan', 'batalkan', 'langganan', 'uji', 'coba']",uji coba 1 jam bagus aplikasi pergi laut jangkau jaring batal langgan uji coba
knpa skrang sering keluar sendiri tpi aplikasi ini tetap mantuuuap broo,5,Positif,knpa skrang tpi aplikasi mantuuuap broo,"['knpa', 'skrang', 'tpi', 'aplikasi', 'mantuuuap', 'broo']",knpa skrang tpi aplikasi mantuuuap broo
ok aplikasi bagus bekerja dgn baik tp iklan nya banyak maklum namanya jg gratisan wkwk ,5,Positif,ok aplikasi bagus dgn tp iklan nya maklum namanya jg gratisan wkwk,"['ok', 'aplikasi', 'bagus', 'dgn', 'tp', 'iklan', 'nya', 'maklum', 'namanya', 'jg', 'gratisan', 'wkwk']",ok aplikasi bagus dgn tp iklan nya maklum nama jg gratis wkwk
mungkin aku mencari yg gratis dikarenakan ini tidak bisa dipakai karna harus bayar saya harus uinstal saja ya,1,Negatif,mencari yg gratis dipakai karna bayar uinstal ya,"['mencari', 'yg', 'gratis', 'dipakai', 'karna', 'bayar', 'uinstal', 'ya']",cari yg gratis pakai karna bayar uinstal ya
sangat membantu kurangi iklan,5,Positif,membantu kurangi iklan,"['membantu', 'kurangi', 'iklan']",bantu kurang iklan
sangat bagus bisa membantu koneksi internet ke mnh pun,5,Positif,bagus membantu koneksi internet mnh,"['bagus', 'membantu', 'koneksi', 'internet', 'mnh']",bagus bantu koneksi internet mnh
sangat membantu dan cara pakainya juga tidak ribet,5,Positif,membantu pakainya ribet,"['membantu', 'pakainya', 'ribet']",bantu pakai ribet
sangat membantu dan mudah di gunakan,5,Positif,membantu mudah,"['membantu', 'mudah']",bantu mudah
bagus koneksi cepat bngt,5,Positif,bagus koneksi cepat bngt,"['bagus', 'koneksi', 'cepat', 'bngt']",bagus koneksi cepat bngt
apn turbo tak diragukan lagi buat konektifitas segala macam kegunaannya saya rekomendasikan bahwa apn turbo sangat bagus banget dan saya selalu memakainya diantara apn abal2 lain inilah yg bisa dipercaya mungkin bagi yg sering buffering dikarenakan sinyal atau jaringan didaerah anda kurang memadai saran saya tingkatkan lebih baik lagi segala yg ada di turbo vpn supaya kita bisa selalu tetap dan terus menggunakannya terima kasih ,5,Positif,apn turbo diragukan konektifitas kegunaannya rekomendasikan apn turbo bagus banget memakainya apn abal2 yg dipercaya yg buffering sinyal jaringan didaerah memadai saran tingkatkan yg turbo vpn menggunakannya terima kasih,"['apn', 'turbo', 'diragukan', 'konektifitas', 'kegunaannya', 'rekomendasikan', 'apn', 'turbo', 'bagus', 'banget', 'memakainya', 'apn', 'abal2', 'yg', 'dipercaya', 'yg', 'buffering', 'sinyal', 'jaringan', 'didaerah', 'memadai', 'saran', 'tingkatkan', 'yg', 'turbo', 'vpn', 'menggunakannya', 'terima', 'kasih']",apn turbo ragu konektifitas guna rekomendasi apn turbo bagus banget maka apn abal2 yg percaya yg buffering sinyal jaring daerah pada saran tingkat yg turbo vpn guna terima kasih
kapok ngak ada yang bagus lemot,1,Negatif,kapok ngak bagus lemot,"['kapok', 'ngak', 'bagus', 'lemot']",kapok ngak bagus lot
app ini sangat bagus dañ luar biasa namun kekurangannya agak sedikit yaitu iklannya sangat menggangu setidaknya pihak app ini mohon kurangi iklannya sedit atau tanpa iklan dan itu saja masalanya dan kebagusanny kalau kalian para ingin mendownload app ini jangan kalian ragu atau takut intinya app ini luar biasa,5,Positif,app bagus dañ kekurangannya iklannya menggangu app mohon kurangi iklannya sedit iklan masalanya kebagusanny mendownload app ragu takut intinya app,"['app', 'bagus', 'dañ', 'kekurangannya', 'iklannya', 'menggangu', 'app', 'mohon', 'kurangi', 'iklannya', 'sedit', 'iklan', 'masalanya', 'kebagusanny', 'mendownload', 'app', 'ragu', 'takut', 'intinya', 'app']",app bagus da kurang iklan menggangu app mohon kurang iklan sedit iklan masala kebagusanny mendownload app ragu takut inti app
mantap aplikasi nya semoga berkembang lebih bagus lagi,5,Positif,mantap aplikasi nya semoga berkembang bagus,"['mantap', 'aplikasi', 'nya', 'semoga', 'berkembang', 'bagus']",mantap aplikasi nya moga kembang bagus
aplikasinya bagus jaringannya harus ganti klou dah lama di pake,5,Positif,aplikasinya bagus jaringannya ganti klou dah pake,"['aplikasinya', 'bagus', 'jaringannya', 'ganti', 'klou', 'dah', 'pake']",aplikasi bagus jaring ganti klou dah pake
mudah mudanan membantu terhadap kendala jaringan,5,Positif,mudah mudanan membantu kendala jaringan,"['mudah', 'mudanan', 'membantu', 'kendala', 'jaringan']",mudah mudanan bantu kendala jaring
kualitas jaringan nya tolong di perbaiki lagi kalau sudah lebih baik bintang lima akan menyusul ,4,Positif,kualitas jaringan nya tolong perbaiki bintang menyusul,"['kualitas', 'jaringan', 'nya', 'tolong', 'perbaiki', 'bintang', 'menyusul']",kualitas jaring nya tolong baik bintang susul
untuk awal pemakaian sudah bagus cuman lama kelamaan nyambung server nya susah dan iklan semakin banyak,2,Negatif,pemakaian bagus cuman nyambung server nya susah iklan,"['pemakaian', 'bagus', 'cuman', 'nyambung', 'server', 'nya', 'susah', 'iklan']",pakai bagus cuman nyambung server nya susah iklan
bagus kalau bisa tambah fitur nya,5,Positif,bagus fitur nya,"['bagus', 'fitur', 'nya']",bagus fitur nya
lumayan bagus cuma leletnya minta apun ada iklan tak apalah asal jangan terlalu sering dan terlalu panjang durasinya ini mah parah cuy sudah iklannya sangat panjang parahnya tidak bisa di skip supaya berimbang kecewanya saya uninstal saja ,1,Negatif,lumayan bagus leletnya apun iklan apalah durasinya mah parah cuy iklannya parahnya skip berimbang kecewanya uninstal,"['lumayan', 'bagus', 'leletnya', 'apun', 'iklan', 'apalah', 'durasinya', 'mah', 'parah', 'cuy', 'iklannya', 'parahnya', 'skip', 'berimbang', 'kecewanya', 'uninstal']",lumayan bagus lelet apun iklan apa durasi mah parah cuy iklan parah skip imbang kecewa uninstal
setelah saya padam hp lalu saya menyalakan kembali dan saya tekan hubungkan koneksi ternyata vpn sangat bagus sekali jaringannya facebook yg tadinya bermasalah jd normal kembali dan saya kuga bisa buka instalgram dan lain lainnya berharap aplikasi ini bisa bermanfaat untuk seterusnya ,5,Positif,padam hp menyalakan tekan hubungkan koneksi vpn bagus jaringannya facebook yg bermasalah jd normal kuga buka instalgram berharap aplikasi bermanfaat,"['padam', 'hp', 'menyalakan', 'tekan', 'hubungkan', 'koneksi', 'vpn', 'bagus', 'jaringannya', 'facebook', 'yg', 'bermasalah', 'jd', 'normal', 'kuga', 'buka', 'instalgram', 'berharap', 'aplikasi', 'bermanfaat']",padam hp nyala tekan hubung koneksi vpn bagus jaring facebook yg masalah jd normal kuga buka instalgram harap aplikasi manfaat
aplikasi nya bagus kok tpi kadang mengkoneksinya agak lama kadang gagal terhubung juga kalau dipake nya lama sampe berjam2 kadang hilang gitu aja harus menghubungkan ulang mungkin efek signal dan jaringan nya terlalu gede ,5,Positif,aplikasi nya bagus tpi kadang mengkoneksinya kadang gagal terhubung dipake nya sampe berjam2 kadang hilang gitu aja menghubungkan ulang efek signal jaringan nya gede,"['aplikasi', 'nya', 'bagus', 'tpi', 'kadang', 'mengkoneksinya', 'kadang', 'gagal', 'terhubung', 'dipake', 'nya', 'sampe', 'berjam2', 'kadang', 'hilang', 'gitu', 'aja', 'menghubungkan', 'ulang', 'efek', 'signal', 'jaringan', 'nya', 'gede']",aplikasi nya bagus tpi kadang koneksi kadang gagal hubung dipake nya sampe berjam2 kadang hilang gitu aja hubung ulang efek signal jaring nya gede
saya sudah menggunakan ini sekitar 3 4 tahun dan mungkin anda harus menghapus deskripsi 100 gratis dan tolong hapus fitur durasi saya tidak masalah kalau beberapa server dibatasi dan terlalu banyak iklan tetapi membatasi waktu penggunaan sepertinya sudah keterlaluan ,5,Positif,3 4 menghapus deskripsi 100 gratis tolong hapus fitur durasi server dibatasi iklan membatasi penggunaan,"['3', '4', 'menghapus', 'deskripsi', '100', 'gratis', 'tolong', 'hapus', 'fitur', 'durasi', 'server', 'dibatasi', 'iklan', 'membatasi', 'penggunaan']",3 4 hapus deskripsi 100 gratis tolong hapus fitur durasi server batas iklan batas guna
cukup bagus apalagi ga ada iklan,5,Positif,bagus ga iklan,"['bagus', 'ga', 'iklan']",bagus ga iklan
mantap tapi baiknyo sinyal nya di perkuat lagi donk,5,Positif,mantap baiknyo sinyal nya perkuat donk,"['mantap', 'baiknyo', 'sinyal', 'nya', 'perkuat', 'donk']",mantap baiknyo sinyal nya kuat donk
sangat bagus bangst bisa terhubung ke seluruh dunia,5,Positif,bagus bangst terhubung dunia,"['bagus', 'bangst', 'terhubung', 'dunia']",bagus bangst hubung dunia
iklan nya ya boss jngn terlalu lama,4,Positif,iklan nya ya boss jngn,"['iklan', 'nya', 'ya', 'boss', 'jngn']",iklan nya ya boss jngn
tolong jaringan free nya harap di lancar kan ,5,Positif,tolong jaringan free nya harap lancar,"['tolong', 'jaringan', 'free', 'nya', 'harap', 'lancar']",tolong jaring free nya harap lancar
jaringan lambat perbaiki lah,1,Negatif,jaringan lambat perbaiki,"['jaringan', 'lambat', 'perbaiki']",jaring lambat baik
koneksinya bagus pas pake von nya gak ada kendala tapi yang jadi kendalanya itu pas iklan sering banget gak muncul tanda silang untuk iklannya padahal udah habis durasi iklannya dan udah ditungguin sampai 10 menit tapi gk bisa juga keluar dari iklannya tolong min di perbaiki sering banget kendala kyk gini soalnya,4,Positif,koneksinya bagus pas pake von nya gak kendala kendalanya pas iklan banget gak muncul tanda silang iklannya udah habis durasi iklannya udah ditungguin 10 menit gk iklannya tolong min perbaiki banget kendala kyk gini,"['koneksinya', 'bagus', 'pas', 'pake', 'von', 'nya', 'gak', 'kendala', 'kendalanya', 'pas', 'iklan', 'banget', 'gak', 'muncul', 'tanda', 'silang', 'iklannya', 'udah', 'habis', 'durasi', 'iklannya', 'udah', 'ditungguin', '10', 'menit', 'gk', 'iklannya', 'tolong', 'min', 'perbaiki', 'banget', 'kendala', 'kyk', 'gini']",koneksi bagus pas pake von nya gak kendala kendala pas iklan banget gak muncul tanda silang iklan udah habis durasi iklan udah ditungguin 10 menit gk iklan tolong min baik banget kendala kyk gin
sayang nya iklan nya banyak,5,Positif,sayang nya iklan nya,"['sayang', 'nya', 'iklan', 'nya']",sayang nya iklan nya
baru coba gratis klo bermasalah hapus aja,5,Positif,coba gratis klo bermasalah hapus aja,"['coba', 'gratis', 'klo', 'bermasalah', 'hapus', 'aja']",coba gratis klo masalah hapus aja
sangat membantu soal iklan wajar,5,Positif,membantu iklan wajar,"['membantu', 'iklan', 'wajar']",bantu iklan wajar
bagus sangat luar bisa muda dan nyaman,5,Positif,bagus muda nyaman,"['bagus', 'muda', 'nyaman']",bagus muda nyaman
tolong di tingkatkan lagi jaringannya,5,Positif,tolong tingkatkan jaringannya,"['tolong', 'tingkatkan', 'jaringannya']",tolong tingkat jaring
aplikasinya ok dan sangat membantu tapi tolong dong jgn hilang2 trs jaringan vpn nya,5,Positif,aplikasinya ok membantu tolong jgn hilang2 trs jaringan vpn nya,"['aplikasinya', 'ok', 'membantu', 'tolong', 'jgn', 'hilang2', 'trs', 'jaringan', 'vpn', 'nya']",aplikasi ok bantu tolong jgn hilang2 trs jaring vpn nya
lumayan lah koneksi nya tapi kemahalan vip nya good,5,Positif,lumayan koneksi nya kemahalan vip nya good,"['lumayan', 'koneksi', 'nya', 'kemahalan', 'vip', 'nya', 'good']",lumayan koneksi nya mahal vip nya good
sangat lancar dan puas,5,Positif,lancar puas,"['lancar', 'puas']",lancar puas
cukup bagus untuk selancar di web privaci,5,Positif,bagus selancar web privaci,"['bagus', 'selancar', 'web', 'privaci']",bagus selancar web privaci
lebih cepat dan mudah login nya,5,Positif,cepat mudah login nya,"['cepat', 'mudah', 'login', 'nya']",cepat mudah login nya
slm dr sy semua bagus tapi ad kendala si dikit tolong dong jangan putus2 sinyal nya pasti anda mengerti pokok nya tidak ribet apk ini sangat cepat,5,Positif,slm dr sy bagus ad kendala si dikit tolong putus2 sinyal nya mengerti pokok nya ribet apk cepat,"['slm', 'dr', 'sy', 'bagus', 'ad', 'kendala', 'si', 'dikit', 'tolong', 'putus2', 'sinyal', 'nya', 'mengerti', 'pokok', 'nya', 'ribet', 'apk', 'cepat']",slm dr sy bagus ad kendala si dikit tolong putus2 sinyal nya erti pokok nya ribet apk cepat
lebih di tingkatkan lagi biar sinyal nya lebih bagus,4,Positif,tingkatkan biar sinyal nya bagus,"['tingkatkan', 'biar', 'sinyal', 'nya', 'bagus']",tingkat biar sinyal nya bagus
baru dicoba mudah mudahan bisa digunakan,5,Positif,dicoba mudah mudahan,"['dicoba', 'mudah', 'mudahan']",coba mudah mudah
saya suka apknya cepat yang kita cari langsung ada di beranda tidak lemot lancar untuk di bukanya terimakasih saya kasih bintang 5 pul,5,Positif,suka apknya cepat cari langsung beranda lemot lancar bukanya terimakasih kasih bintang 5 pul,"['suka', 'apknya', 'cepat', 'cari', 'langsung', 'beranda', 'lemot', 'lancar', 'bukanya', 'terimakasih', 'kasih', 'bintang', '5', 'pul']",suka apknya cepat cari langsung beranda lot lancar buka terimakasih kasih bintang 5 pul
bagus cepat dan mudah di gunakan ,4,Positif,bagus cepat mudah,"['bagus', 'cepat', 'mudah']",bagus cepat mudah
bintang 4 cukup sih soalnya server nya masih kurang kayak china,4,Positif,bintang 4 sih server nya kayak china,"['bintang', '4', 'sih', 'server', 'nya', 'kayak', 'china']",bintang 4 sih server nya kayak china
sanggat bagus dan memuaskan satu lagi sanggat membantu,5,Positif,sanggat bagus memuaskan sanggat membantu,"['sanggat', 'bagus', 'memuaskan', 'sanggat', 'membantu']",sanggat bagus muas sanggat bantu
ehmm baru beberapa hari di puji kini kembali terdapat iklan lokal masuk ke sever yang digunakan tingkatkan keamanan lagi agar terhubung dengan stabil dan dapat iklan yang sesuai sever saat digunakan agar terjamin keamanannya maupun yang free or premium semoga terbaik vpn turbo ini kedepannya,4,Positif,ehmm puji iklan lokal masuk sever tingkatkan keamanan terhubung stabil iklan sesuai sever terjamin keamanannya free or premium semoga terbaik vpn turbo kedepannya,"['ehmm', 'puji', 'iklan', 'lokal', 'masuk', 'sever', 'tingkatkan', 'keamanan', 'terhubung', 'stabil', 'iklan', 'sesuai', 'sever', 'terjamin', 'keamanannya', 'free', 'or', 'premium', 'semoga', 'terbaik', 'vpn', 'turbo', 'kedepannya']",ehmm puji iklan lokal masuk sever tingkat aman hubung stabil iklan sesuai sever jamin aman free or premium moga baik vpn turbo depan
in8 vpn lumayan buat cari cuan game2 yg nonton iklan pake vpn ini bisa jebol hahahaaa dr jaman game candy kaboom ampe game2 jaman now masih wort it vpn untuk yg dana kepotong itu awal akses jgn voba gratisan klik aja logo x di pojok atas klo lo pade berlangganan yah iyalah saldo lo ilang hahahaaaaa ,1,Negatif,in8 vpn lumayan cari cuan game2 yg nonton iklan pake vpn jebol hahahaaa dr jaman game candy kaboom ampe game2 jaman now wort it vpn yg dana kepotong akses jgn voba gratisan klik aja logo x pojok klo lo pade berlangganan yah iyalah saldo lo ilang hahahaaaaa,"['in8', 'vpn', 'lumayan', 'cari', 'cuan', 'game2', 'yg', 'nonton', 'iklan', 'pake', 'vpn', 'jebol', 'hahahaaa', 'dr', 'jaman', 'game', 'candy', 'kaboom', 'ampe', 'game2', 'jaman', 'now', 'wort', 'it', 'vpn', 'yg', 'dana', 'kepotong', 'akses', 'jgn', 'voba', 'gratisan', 'klik', 'aja', 'logo', 'x', 'pojok', 'klo', 'lo', 'pade', 'berlangganan', 'yah', 'iyalah', 'saldo', 'lo', 'ilang', 'hahahaaaaa']",in8 vpn lumayan cari cuan game2 yg nonton iklan pake vpn jebol hahahaaa dr jaman game candy kaboom ampe game2 jaman now wort it vpn yg dana potong akses jgn voba gratis klik aja logo x pojok klo lo pade langgan yah iya saldo lo ilang hahahaaaaa
ok bagus juga iklan y kalau boleh kurangi bos,5,Positif,ok bagus iklan y kurangi bos,"['ok', 'bagus', 'iklan', 'y', 'kurangi', 'bos']",ok bagus iklan y kurang bos
thanks atas aplikasinya semoga semakin melengkapi jika kedepan terdapat kelemahannya,5,Positif,thanks aplikasinya semoga melengkapi kedepan kelemahannya,"['thanks', 'aplikasinya', 'semoga', 'melengkapi', 'kedepan', 'kelemahannya']",thanks aplikasi moga lengkap depan lemah
bagus sekali loadingnya tapi loading semakin lambat,5,Positif,bagus loadingnya loading lambat,"['bagus', 'loadingnya', 'loading', 'lambat']",bagus loadingnya loading lambat
ini aplikasi makin lama makin banyak iklannya udah lama sampe 33detik mending pake aplikasi vpn yang lain ,5,Positif,aplikasi iklannya udah sampe 33detik mending pake aplikasi vpn,"['aplikasi', 'iklannya', 'udah', 'sampe', '33detik', 'mending', 'pake', 'aplikasi', 'vpn']",aplikasi iklan udah sampe 33detik mending pake aplikasi vpn
bagus dan lancar tanpa gangguan,5,Positif,bagus lancar gangguan,"['bagus', 'lancar', 'gangguan']",bagus lancar ganggu
sangat cocok bagi yang berminat aja,5,Positif,cocok berminat aja,"['cocok', 'berminat', 'aja']",cocok minat aja
recommended vpn sangat rekomendasi vpn lancar banget,5,Positif,recommended vpn rekomendasi vpn lancar banget,"['recommended', 'vpn', 'rekomendasi', 'vpn', 'lancar', 'banget']",recommended vpn rekomendasi vpn lancar banget
tolong di percepat lagi sinyalnya,5,Positif,tolong percepat sinyalnya,"['tolong', 'percepat', 'sinyalnya']",tolong cepat sinyal
koneksinya sangat cepat mantap,5,Positif,koneksinya cepat mantap,"['koneksinya', 'cepat', 'mantap']",koneksi cepat mantap
mantap tapi iklan baeee ,4,Positif,mantap iklan baeee,"['mantap', 'iklan', 'baeee']",mantap iklan baeee
kasih bintang 4 dulu masih lagi mencoba apk nya turbo vpn,4,Positif,kasih bintang 4 mencoba apk nya turbo vpn,"['kasih', 'bintang', '4', 'mencoba', 'apk', 'nya', 'turbo', 'vpn']",kasih bintang 4 coba apk nya turbo vpn
sinyal nya jelek banget setiap nyambung perbaiking ngapa ,2,Negatif,sinyal nya jelek banget nyambung perbaiking ngapa,"['sinyal', 'nya', 'jelek', 'banget', 'nyambung', 'perbaiking', 'ngapa']",sinyal nya jelek banget nyambung perbaiking ngapa
standar lah aplikasinya kalo ba lbih di tingkatkan lagi,4,Positif,standar aplikasinya kalo ba lbih tingkatkan,"['standar', 'aplikasinya', 'kalo', 'ba', 'lbih', 'tingkatkan']",standar aplikasi kalo ba lbih tingkat
lumayan buat streaming video tapi sayang kadang kadang lemot banget sinyal nya trus kalo nyangkut nyasar ke jaringan negara lain selain amerika pasti gak bisa kekonek harusnya developer nya dikembangin lagi apk nya biar lebih enak dalam penggunaannya overall saya suka sih ,5,Positif,lumayan streaming video sayang kadang kadang lemot banget sinyal nya trus kalo nyangkut nyasar jaringan negara amerika gak kekonek developer nya dikembangin apk nya biar enak penggunaannya overall suka sih,"['lumayan', 'streaming', 'video', 'sayang', 'kadang', 'kadang', 'lemot', 'banget', 'sinyal', 'nya', 'trus', 'kalo', 'nyangkut', 'nyasar', 'jaringan', 'negara', 'amerika', 'gak', 'kekonek', 'developer', 'nya', 'dikembangin', 'apk', 'nya', 'biar', 'enak', 'penggunaannya', 'overall', 'suka', 'sih']",lumayan streaming video sayang kadang kadang lot banget sinyal nya trus kalo nyangkut nyasar jaring negara amerika gak kekonek developer nya dikembangin apk nya biar enak guna overall suka sih
bagus aplikasi ny yg di kunci apapun ini solusinya ny,5,Positif,bagus aplikasi ny yg kunci apapun solusinya ny,"['bagus', 'aplikasi', 'ny', 'yg', 'kunci', 'apapun', 'solusinya', 'ny']",bagus aplikasi ny yg kunci apa solusi ny
browsing cepat bebas hambatan,5,Positif,browsing cepat bebas hambatan,"['browsing', 'cepat', 'bebas', 'hambatan']",browsing cepat bebas hambat
apknya lumayan bagus tapi loadingnya lambat,4,Positif,apknya lumayan bagus loadingnya lambat,"['apknya', 'lumayan', 'bagus', 'loadingnya', 'lambat']",apknya lumayan bagus loadingnya lambat
bagus tapi sayang kalau lama suka loding,4,Positif,bagus sayang suka loding,"['bagus', 'sayang', 'suka', 'loding']",bagus sayang suka loding
sangat baik sistemnya membuat puas saya dan semoga kedepannya jaringan untuk yg free diluaskan lagi,5,Positif,sistemnya puas semoga kedepannya jaringan yg free diluaskan,"['sistemnya', 'puas', 'semoga', 'kedepannya', 'jaringan', 'yg', 'free', 'diluaskan']",sistem puas moga depan jaring yg free luas
muncul iklan cepet ngga ada satu detik mengkoneksikan gagal terus langsung uninstal bintang 1,1,Negatif,muncul iklan cepet ngga detik mengkoneksikan gagal langsung uninstal bintang 1,"['muncul', 'iklan', 'cepet', 'ngga', 'detik', 'mengkoneksikan', 'gagal', 'langsung', 'uninstal', 'bintang', '1']",muncul iklan cepet ngga detik koneksi gagal langsung uninstal bintang 1
splikasi nya mantap gampang dimengerti dan mudah dalam cara penggunaan nya ,5,Positif,splikasi nya mantap gampang dimengerti mudah penggunaan nya,"['splikasi', 'nya', 'mantap', 'gampang', 'dimengerti', 'mudah', 'penggunaan', 'nya']",splikasi nya mantap gampang erti mudah guna nya
sangat bagus tapi maaf ada yg kurang lokasinya dan percobaan gertis nya jangan 1 bulan,5,Positif,bagus maaf yg lokasinya percobaan gertis nya 1,"['bagus', 'maaf', 'yg', 'lokasinya', 'percobaan', 'gertis', 'nya', '1']",bagus maaf yg lokasi coba gertis nya 1
setelah menggunakan aplikasi ini anak saya jadi lebih bersemangat dan juga lebih jantan dari yang awalnya suaranya cempreng jadi lebih berat,5,Positif,aplikasi anak bersemangat jantan suaranya cempreng berat,"['aplikasi', 'anak', 'bersemangat', 'jantan', 'suaranya', 'cempreng', 'berat']",aplikasi anak semangat jantan suara cempreng berat
iklan nya kurang banyak tot gila nih apk sarang iklan dalem nya nyesel gw download nih apk otw uninstal ah ,1,Negatif,iklan nya tot gila nih apk sarang iklan dalem nya nyesel gw download nih apk otw uninstal ah,"['iklan', 'nya', 'tot', 'gila', 'nih', 'apk', 'sarang', 'iklan', 'dalem', 'nya', 'nyesel', 'gw', 'download', 'nih', 'apk', 'otw', 'uninstal', 'ah']",iklan nya tot gila nih apk sarang iklan dalem nya nyesel gw download nih apk otw uninstal ah
untuk membantu koneksi layanan youtobe lainnya okelah bisa mempermudah lebih baik ,5,Positif,membantu koneksi layanan youtobe okelah mempermudah,"['membantu', 'koneksi', 'layanan', 'youtobe', 'okelah', 'mempermudah']",bantu koneksi layan youtobe oke mudah
banyak iklan nya jaringan eror mulu makasih suport nya,1,Negatif,iklan nya jaringan eror mulu makasih suport nya,"['iklan', 'nya', 'jaringan', 'eror', 'mulu', 'makasih', 'suport', 'nya']",iklan nya jaring eror mulu makasih suport nya
pengalaman sya semenjak sya menggunakan apk vpn waw sangt2 memuaskan sekali pokonya keren dehh ,5,Positif,pengalaman sya semenjak sya apk vpn waw sangt2 memuaskan pokonya keren dehh,"['pengalaman', 'sya', 'semenjak', 'sya', 'apk', 'vpn', 'waw', 'sangt2', 'memuaskan', 'pokonya', 'keren', 'dehh']",alam sya semenjak sya apk vpn waw sangt2 muas poko keren dehh
sangat membantu kerja saya yg harus downlod dari luar khususnya video pendek tanpa watermark,5,Positif,membantu kerja yg downlod video pendek watermark,"['membantu', 'kerja', 'yg', 'downlod', 'video', 'pendek', 'watermark']",bantu kerja yg downlod video pendek watermark
jelek jaringan udh diganti ke negara wilayah yg lain sama aja buang buang waktu gw buat baca bl,2,Negatif,jelek jaringan udh diganti negara wilayah yg aja buang buang gw baca bl,"['jelek', 'jaringan', 'udh', 'diganti', 'negara', 'wilayah', 'yg', 'aja', 'buang', 'buang', 'gw', 'baca', 'bl']",jelek jaring udh ganti negara wilayah yg aja buang buang gw baca bl
kurang 1 bisa gk jangan tampil diatas layar aktif enggak vpn nya tolong la malu cuyyy,5,Positif,1 gk tampil diatas layar aktif vpn nya tolong la malu cuyyy,"['1', 'gk', 'tampil', 'diatas', 'layar', 'aktif', 'vpn', 'nya', 'tolong', 'la', 'malu', 'cuyyy']",1 gk tampil atas layar aktif vpn nya tolong la malu cuyyy
saat pertama menggunakan saya beri bintang 4 bila dipakai terasa lebih baik cepat dan aman maka akan saya beri bintang yang terbaik semoga aplikasi ini menjadi yang terbaik dari yang baik ,4,Positif,bintang 4 dipakai cepat aman bintang terbaik semoga aplikasi terbaik,"['bintang', '4', 'dipakai', 'cepat', 'aman', 'bintang', 'terbaik', 'semoga', 'aplikasi', 'terbaik']",bintang 4 pakai cepat aman bintang baik moga aplikasi baik
bagus tapi kenapa bisa terputus sendiri turbo vpn nya,5,Positif,bagus terputus turbo vpn nya,"['bagus', 'terputus', 'turbo', 'vpn', 'nya']",bagus putus turbo vpn nya
turbo vpn adalah aplikasi sangat bagus untuk mengakses server lain,5,Positif,turbo vpn aplikasi bagus mengakses server,"['turbo', 'vpn', 'aplikasi', 'bagus', 'mengakses', 'server']",turbo vpn aplikasi bagus akses server
jaringan tdk bagus terus pas pake nih apk,1,Negatif,jaringan tdk bagus pas pake nih apk,"['jaringan', 'tdk', 'bagus', 'pas', 'pake', 'nih', 'apk']",jaring tdk bagus pas pake nih apk
bagus aplikasinya tpi tolong agak ditingkatin lgi soalnya kdang2 mati sendiri kluar sendiri ,4,Positif,bagus aplikasinya tpi tolong ditingkatin lgi kdang2 mati kluar,"['bagus', 'aplikasinya', 'tpi', 'tolong', 'ditingkatin', 'lgi', 'kdang2', 'mati', 'kluar']",bagus aplikasi tpi tolong ditingkatin lgi kdang2 mati kluar
bagus banget ya ampun dan efisien untuk mencegah terjadinya lemot dan juga gak terlalu ke my,1,Negatif,bagus banget ya ampun efisien mencegah lemot gak my,"['bagus', 'banget', 'ya', 'ampun', 'efisien', 'mencegah', 'lemot', 'gak', 'my']",bagus banget ya ampun efisien cegah lot gak my
